2024-11-12_12:29:11.780,93564,0,-0.22766
2024-11-12_12:29:11.780,93564,1,-0.05188
2024-11-12_12:29:11.780,93564,2,0.97595
2024-11-12_12:29:11.800,93564,0,-0.20782
2024-11-12_12:29:11.800,93564,1,-0.05188
2024-11-12_12:29:11.800,93564,2,0.97
2024-11-12_12:29:11.810,93564,0,-0.22598
2024-11-12_12:29:11.810,93564,1,-0.06531
2024-11-12_12:29:11.810,93564,2,0.97
2024-11-12_12:29:11.830,93564,0,-0.22598
2024-11-12_12:29:11.830,93564,1,-0.06638
2024-11-12_12:29:11.830,93564,2,0.99182
2024-11-12_12:29:11.840,93564,0,-0.23727
2024-11-12_12:29:11.840,93564,1,-0.06638
2024-11-12_12:29:11.840,93564,2,0.99442
2024-11-12_12:29:11.860,93564,0,-0.23727
2024-11-12_12:29:11.860,93564,1,-0.05539
2024-11-12_12:29:11.860,93564,2,0.99442
2024-11-12_12:29:11.880,93564,0,-0.21423
2024-11-12_12:29:11.880,93564,1,-0.05539
2024-11-12_12:29:11.880,93564,2,0.9787
2024-11-12_12:29:11.890,93564,0,-0.22812
2024-11-12_12:29:11.890,93564,1,-0.05981
2024-11-12_12:29:11.890,93564,2,0.9787
2024-11-12_12:29:11.910,93564,0,-0.22812
2024-11-12_12:29:11.910,93564,1,-0.07111
2024-11-12_12:29:11.910,93564,2,0.9903
2024-11-12_12:29:11.920,93564,0,-0.22995
2024-11-12_12:29:11.920,93564,1,-0.07111
2024-11-12_12:29:11.920,93564,2,0.9903
2024-11-12_12:29:11.940,93564,0,-0.22995
2024-11-12_12:29:11.940,93564,1,-0.05859
2024-11-12_12:29:11.940,93564,2,0.98083
2024-11-12_12:29:11.950,93564,0,-0.2269
2024-11-12_12:29:11.950,93564,1,-0.05859
2024-11-12_12:29:11.970,93564,2,0.98633
2024-11-12_12:29:11.980,93564,0,-0.21591
2024-11-12_12:29:11.980,93564,1,-0.05722
2024-11-12_12:29:11.980,93564,2,0.98633
2024-11-12_12:29:12.000,93564,0,-0.21591
2024-11-12_12:29:12.000,93564,1,-0.05722
2024-11-12_12:29:12.000,93564,2,0.97549
2024-11-12_12:29:12.020,93564,0,-0.24048
2024-11-12_12:29:12.020,93564,1,-0.06195
2024-11-12_12:29:12.020,93564,2,0.97549
2024-11-12_12:29:12.030,93564,0,-0.24048
2024-11-12_12:29:12.030,93564,1,-0.06073
2024-11-12_12:29:12.030,93564,2,0.99915
2024-11-12_12:29:12.050,93564,0,-0.22064
2024-11-12_12:29:12.050,93564,1,-0.06073
2024-11-12_12:29:12.050,93564,2,0.97794
2024-11-12_12:29:12.060,93564,0,-0.21912
2024-11-12_12:29:12.060,93564,1,-0.05524
2024-11-12_12:29:12.060,93564,2,0.97794
2024-11-12_12:29:12.080,93564,0,-0.21912
2024-11-12_12:29:12.080,93564,1,-0.05524
2024-11-12_12:29:12.080,93564,2,0.98709
2024-11-12_12:29:12.090,93564,0,-0.22736
2024-11-12_12:29:12.090,93564,1,-0.06424
2024-11-12_12:29:12.090,93564,2,0.98709
2024-11-12_12:29:12.110,93564,0,-0.22736
2024-11-12_12:29:12.110,93564,1,-0.06714
2024-11-12_12:29:12.110,93564,2,0.9903
2024-11-12_12:29:12.120,93564,0,-0.22873
2024-11-12_12:29:12.120,93564,1,-0.06714
2024-11-12_12:29:12.120,93564,2,0.98022
2024-11-12_12:29:12.140,93564,0,-0.22873
2024-11-12_12:29:12.140,93564,1,-0.06256
2024-11-12_12:29:12.140,93564,2,0.98022
2024-11-12_12:29:12.160,93564,0,-0.22217
2024-11-12_12:29:12.160,93564,1,-0.06256
2024-11-12_12:29:12.160,93564,2,0.98221
2024-11-12_12:29:12.170,93564,0,-0.22873
2024-11-12_12:29:12.170,93564,1,-0.06454
2024-11-12_12:29:12.170,93564,2,0.98221
2024-11-12_12:29:12.190,93564,0,-0.22873
2024-11-12_12:29:12.190,93564,1,-0.06439
2024-11-12_12:29:12.190,93564,2,0.98663
2024-11-12_12:29:12.200,93564,0,-0.22537
2024-11-12_12:29:12.200,93564,1,-0.06439
2024-11-12_12:29:12.200,93564,2,0.98648
2024-11-12_12:29:12.220,93564,0,-0.22537
2024-11-12_12:29:12.220,93564,1,-0.0618
2024-11-12_12:29:12.220,93564,2,0.98648
2024-11-12_12:29:12.230,93564,0,-0.22964
2024-11-12_12:29:12.230,93564,1,-0.0618
2024-11-12_12:29:12.230,93564,2,0.98297
