2024-11-12_12:3:34.220,93937,0,0.21057
2024-11-12_12:3:34.220,93937,1,-0.18326
2024-11-12_12:3:34.220,93937,2,0.96497
2024-11-12_12:3:34.230,93937,0,0.21057
2024-11-12_12:3:34.230,93937,1,-0.17944
2024-11-12_12:3:34.230,93937,2,0.96405
2024-11-12_12:3:34.250,93937,0,0.20828
2024-11-12_12:3:34.250,93937,1,-0.17944
2024-11-12_12:3:34.250,93937,2,0.96405
2024-11-12_12:3:34.270,93937,0,0.20828
2024-11-12_12:3:34.270,93937,1,-0.18021
2024-11-12_12:3:34.270,93937,2,0.97137
2024-11-12_12:3:34.280,93937,0,0.20218
2024-11-12_12:3:34.280,93937,1,-0.18021
2024-11-12_12:3:34.280,93937,2,0.96527
2024-11-12_12:3:34.300,93937,0,0.20645
2024-11-12_12:3:34.300,93937,1,-0.17197
2024-11-12_12:3:34.300,93937,2,0.96527
2024-11-12_12:3:34.310,93937,0,0.20645
2024-11-12_12:3:34.310,93937,1,-0.17197
2024-11-12_12:3:34.310,93937,2,0.96512
2024-11-12_12:3:34.330,93937,0,0.20721
2024-11-12_12:3:34.330,93937,1,-0.17975
2024-11-12_12:3:34.330,93937,2,0.96512
2024-11-12_12:3:34.340,93937,0,0.20721
2024-11-12_12:3:34.340,93937,1,-0.17151
2024-11-12_12:3:34.340,93937,2,0.96603
2024-11-12_12:3:34.360,93937,0,0.20142
2024-11-12_12:3:34.360,93937,1,-0.17151
2024-11-12_12:3:34.360,93937,2,0.96603
2024-11-12_12:3:34.380,93937,0,0.20554
2024-11-12_12:3:34.380,93937,1,-0.18921
2024-11-12_12:3:34.380,93937,2,0.96603
2024-11-12_12:3:34.390,93937,0,0.20554
2024-11-12_12:3:34.390,93937,1,-0.18921
2024-11-12_12:3:34.390,93937,2,0.97763
2024-11-12_12:3:34.410,93937,0,0.20966
2024-11-12_12:3:34.410,93937,1,-0.17532
2024-11-12_12:3:34.410,93937,2,0.97763
2024-11-12_12:3:34.420,93937,0,0.20966
2024-11-12_12:3:34.420,93937,1,-0.17502
2024-11-12_12:3:34.420,93937,2,0.96268
2024-11-12_12:3:34.440,93937,0,0.21072
2024-11-12_12:3:34.440,93937,1,-0.17502
2024-11-12_12:3:34.440,93937,2,0.96985
2024-11-12_12:3:34.450,93937,0,0.21072
2024-11-12_12:3:34.450,93937,1,-0.1709
2024-11-12_12:3:34.450,93937,2,0.96985
2024-11-12_12:3:34.470,93937,0,0.20798
2024-11-12_12:3:34.470,93937,1,-0.1709
2024-11-12_12:3:34.470,93937,2,0.97046
2024-11-12_12:3:34.480,93937,0,0.21027
2024-11-12_12:3:34.500,93937,1,-0.18051
2024-11-12_12:3:34.500,93937,2,0.97046
2024-11-12_12:3:34.520,93937,0,0.21027
2024-11-12_12:3:34.520,93937,1,-0.17365
2024-11-12_12:3:34.520,93937,2,0.96771
2024-11-12_12:3:34.530,93937,0,0.2092
2024-11-12_12:3:34.530,93937,1,-0.17365
2024-11-12_12:3:34.530,93937,2,0.96771
2024-11-12_12:3:34.550,93937,0,0.2092
2024-11-12_12:3:34.550,93937,1,-0.177
2024-11-12_12:3:34.550,93937,2,0.97549
2024-11-12_12:3:34.560,93937,0,0.20584
2024-11-12_12:3:34.560,93937,1,-0.177
2024-11-12_12:3:34.560,93937,2,0.96359
2024-11-12_12:3:34.580,93937,0,0.20218
2024-11-12_12:3:34.580,93937,1,-0.17975
2024-11-12_12:3:34.580,93937,2,0.96359
2024-11-12_12:3:34.590,93937,0,0.20218
2024-11-12_12:3:34.590,93937,1,-0.17395
2024-11-12_12:3:34.590,93937,2,0.97183
2024-11-12_12:3:34.610,93937,0,0.20569
2024-11-12_12:3:34.610,93937,1,-0.17395
2024-11-12_12:3:34.610,93937,2,0.97183
2024-11-12_12:3:34.620,93937,0,0.20569
2024-11-12_12:3:34.620,93937,1,-0.18616
2024-11-12_12:3:34.620,93937,2,0.95993
2024-11-12_12:3:34.640,93937,0,0.20615
2024-11-12_12:3:34.640,93937,1,-0.18616
2024-11-12_12:3:34.640,93937,2,0.96954
2024-11-12_12:3:34.660,93937,0,0.20782
2024-11-12_12:3:34.660,93937,1,-0.1738
2024-11-12_12:3:34.660,93937,2,0.96954
2024-11-12_12:3:34.670,93937,0,0.20782
2024-11-12_12:3:34.670,93937,1,-0.1738
2024-11-12_12:3:34.670,93937,2,0.97198
2024-11-12_12:3:34.690,93937,0,0.20355
2024-11-12_12:3:34.690,93937,1,-0.16968
2024-11-12_12:3:34.690,93937,2,0.97198
2024-11-12_12:3:34.700,93937,0,0.20355
2024-11-12_12:3:34.700,93937,1,-0.17502
2024-11-12_12:3:34.700,93937,2,0.97031
2024-11-12_12:3:34.720,93937,0,0.21027
2024-11-12_12:3:34.720,93937,1,-0.17502
2024-11-12_12:3:34.720,93937,2,0.97092
2024-11-12_12:3:34.730,93937,0,0.20844
2024-11-12_12:3:34.730,93937,1,-0.1709
2024-11-12_12:3:34.730,93937,2,0.97092
2024-11-12_12:3:34.750,93937,0,0.20844
2024-11-12_12:3:34.750,93937,1,-0.1709
2024-11-12_12:3:34.750,93937,2,0.9697
2024-11-12_12:3:34.770,93937,0,0.20874
2024-11-12_12:3:34.770,93937,1,-0.18143
2024-11-12_12:3:34.770,93937,2,0.9697
2024-11-12_12:3:34.780,93937,0,0.20874
2024-11-12_12:3:34.780,93937,1,-0.18234
2024-11-12_12:3:34.780,93937,2,0.97168
2024-11-12_12:3:34.800,93937,0,0.20889
2024-11-12_12:3:34.800,93937,1,-0.18234
2024-11-12_12:3:34.800,93937,2,0.96558
2024-11-12_12:3:34.810,93937,0,0.20889
2024-11-12_12:3:34.810,93937,1,-0.17639
2024-11-12_12:3:34.810,93937,2,0.96558
2024-11-12_12:3:34.830,93937,0,0.20203
2024-11-12_12:3:34.830,93937,1,-0.17639
2024-11-12_12:3:34.830,93937,2,0.98145
2024-11-12_12:3:34.840,93937,0,0.21072
2024-11-12_12:3:34.840,93937,1,-0.17044
2024-11-12_12:3:34.840,93937,2,0.98145
2024-11-12_12:3:34.860,93937,0,0.21072
2024-11-12_12:3:34.860,93937,1,-0.1712
2024-11-12_12:3:34.860,93937,2,0.96664
2024-11-12_12:3:34.880,93937,0,0.20279
2024-11-12_12:3:34.880,93937,1,-0.1712
2024-11-12_12:3:34.880,93937,2,0.96664
2024-11-12_12:3:34.890,93937,0,0.20279
2024-11-12_12:3:34.890,93937,1,-0.18082
2024-11-12_12:3:34.890,93937,2,0.9671
2024-11-12_12:3:34.910,93937,0,0.20691
2024-11-12_12:3:34.910,93937,1,-0.18082
2024-11-12_12:3:34.910,93937,2,0.96848
2024-11-12_12:3:34.920,93937,0,0.20889
2024-11-12_12:3:34.920,93937,1,-0.18082
