2024-11-12_12:30:54.620,93564,0,-0.23712
2024-11-12_12:30:54.620,93564,1,-0.06363
2024-11-12_12:30:54.620,93564,2,0.98267
2024-11-12_12:30:54.640,93564,0,-0.23712
2024-11-12_12:30:54.640,93564,1,-0.06363
2024-11-12_12:30:54.640,93564,2,0.9993
2024-11-12_12:30:54.660,93564,0,-0.2298
2024-11-12_12:30:54.660,93564,1,-0.05264
2024-11-12_12:30:54.660,93564,2,0.9993
2024-11-12_12:30:54.670,93564,0,-0.2298
2024-11-12_12:30:54.670,93564,1,-0.06073
2024-11-12_12:30:54.670,93564,2,0.98083
2024-11-12_12:30:54.690,93564,0,-0.22293
2024-11-12_12:30:54.690,93564,1,-0.06073
2024-11-12_12:30:54.690,93564,2,0.98907
2024-11-12_12:30:54.700,93564,0,-0.22293
2024-11-12_12:30:54.700,93564,1,-0.06317
2024-11-12_12:30:54.700,93564,2,0.98907
2024-11-12_12:30:54.720,93564,0,-0.21255
2024-11-12_12:30:54.720,93564,1,-0.06317
2024-11-12_12:30:54.720,93564,2,0.98236
2024-11-12_12:30:54.730,93564,0,-0.24216
2024-11-12_12:30:54.730,93564,1,-0.06668
2024-11-12_12:30:54.730,93564,2,0.98236
2024-11-12_12:30:54.750,93564,0,-0.24216
2024-11-12_12:30:54.750,93564,1,-0.06256
2024-11-12_12:30:54.750,93564,2,0.9906
2024-11-12_12:30:54.770,93564,0,-0.21545
2024-11-12_12:30:54.770,93564,1,-0.06256
2024-11-12_12:30:54.770,93564,2,0.9906
2024-11-12_12:30:54.780,93564,0,-0.21545
2024-11-12_12:30:54.780,93564,1,-0.05936
2024-11-12_12:30:54.780,93564,2,0.97641
2024-11-12_12:30:54.800,93564,0,-0.23087
2024-11-12_12:30:54.800,93564,1,-0.05936
2024-11-12_12:30:54.800,93564,2,0.99411
2024-11-12_12:30:54.810,93564,0,-0.21957
2024-11-12_12:30:54.810,93564,1,-0.06271
2024-11-12_12:30:54.810,93564,2,0.99411
2024-11-12_12:30:54.830,93564,0,-0.21957
2024-11-12_12:30:54.830,93564,1,-0.05844
2024-11-12_12:30:54.830,93564,2,0.97397
2024-11-12_12:30:54.840,93564,0,-0.21362
2024-11-12_12:30:54.840,93564,1,-0.05844
2024-11-12_12:30:54.840,93564,2,0.97397
2024-11-12_12:30:54.860,93564,0,-0.21362
2024-11-12_12:30:54.860,93564,1,-0.06317
2024-11-12_12:30:54.860,93564,2,0.98755
2024-11-12_12:30:54.880,93564,0,-0.24719
2024-11-12_12:30:54.880,93564,1,-0.06317
2024-11-12_12:30:54.880,93564,2,1.00128
2024-11-12_12:30:54.890,93564,0,-0.21713
2024-11-12_12:30:54.890,93564,1,-0.06393
2024-11-12_12:30:54.890,93564,2,1.00128
2024-11-12_12:30:54.910,93564,0,-0.21713
2024-11-12_12:30:54.910,93564,1,-0.06393
2024-11-12_12:30:54.910,93564,2,0.97214
2024-11-12_12:30:54.920,93564,0,-0.21408
2024-11-12_12:30:54.920,93564,1,-0.06058
2024-11-12_12:30:54.920,93564,2,0.97214
2024-11-12_12:30:54.940,93564,0,-0.21408
2024-11-12_12:30:54.940,93564,1,-0.07019
2024-11-12_12:30:54.940,93564,2,0.98419
2024-11-12_12:30:54.950,93564,0,-0.23972
2024-11-12_12:30:54.950,93564,1,-0.07019
2024-11-12_12:30:54.950,93564,2,0.98907
2024-11-12_12:30:54.970,93564,0,-0.22812
2024-11-12_12:30:54.970,93564,1,-0.05661
2024-11-12_12:30:54.970,93564,2,0.98907
