2024-11-12_12:19:0.620,52363,0,-0.03616
2024-11-12_12:19:0.620,52363,1,-0.0209
2024-11-12_12:19:0.620,52363,2,1.01639
2024-11-12_12:19:0.640,52363,0,-0.03616
2024-11-12_12:19:0.640,52363,1,-0.02121
2024-11-12_12:19:0.640,52363,2,1.0083
2024-11-12_12:19:0.660,52363,0,-0.0383
2024-11-12_12:19:0.660,52363,1,-0.02121
2024-11-12_12:19:0.660,52363,2,1.01471
2024-11-12_12:19:0.670,52363,0,-0.03693
2024-11-12_12:19:0.670,52363,1,-0.01144
2024-11-12_12:19:0.670,52363,2,1.01471
2024-11-12_12:19:0.690,52363,0,-0.03693
2024-11-12_12:19:0.690,52363,1,-0.01099
2024-11-12_12:19:0.690,52363,2,1.02203
2024-11-12_12:19:0.700,52363,0,-0.03601
2024-11-12_12:19:0.700,52363,1,-0.01099
2024-11-12_12:19:0.700,52363,2,1.00357
2024-11-12_12:19:0.720,52363,0,-0.0325
2024-11-12_12:19:0.720,52363,1,-0.0145
2024-11-12_12:19:0.720,52363,2,1.00357
2024-11-12_12:19:0.730,52363,0,-0.0325
2024-11-12_12:19:0.730,52363,1,-0.02243
2024-11-12_12:19:0.730,52363,2,1.00311
2024-11-12_12:19:0.750,52363,0,-0.03479
2024-11-12_12:19:0.750,52363,1,-0.02243
2024-11-12_12:19:0.750,52363,2,1.01151
2024-11-12_12:19:0.770,52363,0,-0.03784
2024-11-12_12:19:0.770,52363,1,-0.0145
2024-11-12_12:19:0.770,52363,2,1.01151
2024-11-12_12:19:0.780,52363,0,-0.03784
2024-11-12_12:19:0.780,52363,1,-0.02029
2024-11-12_12:19:0.780,52363,2,1.01074
2024-11-12_12:19:0.810,52363,0,-0.03693
2024-11-12_12:19:0.810,52363,1,-0.01755
2024-11-12_12:19:0.810,52363,2,1.01349
2024-11-12_12:19:0.830,52363,0,-0.04211
2024-11-12_12:19:0.830,52363,1,-0.01755
2024-11-12_12:19:0.830,52363,2,1.02493
2024-11-12_12:19:0.840,52363,0,-0.03754
2024-11-12_12:19:0.840,52363,1,-0.02289
2024-11-12_12:19:0.840,52363,2,1.02493
2024-11-12_12:19:0.860,52363,0,-0.03754
