2024-11-12_12:24:33.530,52363,0,-0.04944
2024-11-12_12:24:33.530,52363,1,-0.01251
2024-11-12_12:24:33.530,52363,2,1.03043
2024-11-12_12:24:33.550,52363,0,-0.0354
2024-11-12_12:24:33.550,52363,1,-0.02167
2024-11-12_12:24:33.550,52363,2,1.03043
2024-11-12_12:24:33.560,52363,0,-0.0354
2024-11-12_12:24:33.560,52363,1,-0.01526
2024-11-12_12:24:33.560,52363,2,1.04919
2024-11-12_12:24:33.580,52363,0,-0.04318
2024-11-12_12:24:33.580,52363,1,-0.01526
2024-11-12_12:24:33.580,52363,2,1.00082
2024-11-12_12:24:33.590,52363,0,-0.02014
2024-11-12_12:24:33.590,52363,1,-0.01892
2024-11-12_12:24:33.590,52363,2,1.00082
2024-11-12_12:24:33.610,52363,0,-0.02014
2024-11-12_12:24:33.610,52363,1,0.00076
2024-11-12_12:24:33.610,52363,2,1.00021
2024-11-12_12:24:33.620,52363,0,-0.05142
2024-11-12_12:24:33.620,52363,1,0.00076
2024-11-12_12:24:33.620,52363,2,1.01776
2024-11-12_12:24:33.640,52363,0,-0.02686
2024-11-12_12:24:33.640,52363,1,-0.01434
2024-11-12_12:24:33.640,52363,2,1.0347
2024-11-12_12:24:33.660,52363,0,-0.0412
2024-11-12_12:24:33.660,52363,1,-0.01541
2024-11-12_12:24:33.660,52363,2,1.0347
2024-11-12_12:24:33.670,52363,0,-0.0412
2024-11-12_12:24:33.670,52363,1,-0.01724
2024-11-12_12:24:33.670,52363,2,1.00067
2024-11-12_12:24:33.690,52363,0,-0.0351
2024-11-12_12:24:33.690,52363,1,-0.01724
2024-11-12_12:24:33.690,52363,2,1.03287
2024-11-12_12:24:33.700,52363,0,-0.03265
2024-11-12_12:24:33.700,52363,1,-0.01328
2024-11-12_12:24:33.700,52363,2,1.03287
2024-11-12_12:24:33.720,52363,0,-0.03265
2024-11-12_12:24:33.720,52363,1,-0.02502
2024-11-12_12:24:33.720,52363,2,0.99655
2024-11-12_12:24:33.730,52363,0,-0.02472
2024-11-12_12:24:33.730,52363,1,-0.02502
2024-11-12_12:24:33.730,52363,2,1.02158
2024-11-12_12:24:33.750,52363,0,-0.04379
2024-11-12_12:24:33.750,52363,1,-0.01083
2024-11-12_12:24:33.750,52363,2,1.02158
2024-11-12_12:24:33.770,52363,0,-0.04379
2024-11-12_12:24:33.770,52363,1,-0.01999
2024-11-12_12:24:33.770,52363,2,1.01715
2024-11-12_12:24:33.780,52363,0,-0.03922
2024-11-12_12:24:33.780,52363,1,-0.01999
2024-11-12_12:24:33.780,52363,2,1.035
2024-11-12_12:24:33.800,52363,0,-0.03815
2024-11-12_12:24:33.800,52363,1,-0.01923
2024-11-12_12:24:33.800,52363,2,1.00693
2024-11-12_12:24:33.810,52363,0,-0.0238
2024-11-12_12:24:33.810,52363,1,-0.01099
2024-11-12_12:24:33.810,52363,2,1.00693
2024-11-12_12:24:33.830,52363,0,-0.0238
2024-11-12_12:24:33.830,52363,1,0.009
2024-11-12_12:24:33.830,52363,2,0.9964
